Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
505,Zavier Simpson\simpsza01,PG,24,OKC,4,174,7.7,0.406,0.154,0.096,1.2,11.4,6.2,25.2,1.4,2.1,15.6,15.9,-0.2,0.1,-0.1,-0.018,-6,-1.9,-7.9,-0.3
506,Jericho Sims\simsje01,PF,23,NYK,41,555,11.6,0.674,0,0.537,11.6,21.3,16.4,5.3,1,3.9,23.1,6.9,0.7,0.8,1.5,0.128,-2.8,1.1,-1.7,0
507,Deividas Sirvydis\sirvyde01,SG,21,DET,3,27,0.1,0.15,0.7,0,0,25.3,12,4.9,5.4,3.3,0,15.9,-0.1,0.1,-0.1,-0.139,-10.8,2.2,-8.7,0
508,Javonte Smart\smartja01,PG,22,TOT,17,200,5.1,0.407,0.45,0.1,2.7,10,6.5,10.4,1.5,1.5,14.9,15.9,-0.3,0.2,-0.2,-0.038,-5.9,-0.8,-6.6,-0.2
508,Javonte Smart\smartja01,PG,22,MIL,13,160,2.5,0.34,0.419,0.14,2.7,9.7,6.3,10.9,1.2,1.2,16.5,14.6,-0.4,0.1,-0.2,-0.071,-7.3,-0.8,-8.1,-0.2
508,Javonte Smart\smartja01,PG,22,MIA,4,40,15.6,0.588,0.529,0,2.9,11.2,7.1,8.1,2.5,2.6,10.5,21.1,0,0.1,0.1,0.094,-0.2,-0.7,-0.9,0
509,Marcus Smart\smartma01,PG,27,BOS,71,2296,13.6,0.54,0.501,0.249,2,10.5,6.4,25.6,2.6,0.7,16.6,18.3,1.9,3.7,5.6,0.116,-1.2,1.7,0.5,1.5
510,Dennis Smith Jr.\smithde03,PG,24,POR,37,638,13.2,0.474,0.143,0.339,3.3,12.2,7.6,30.5,3.4,1.9,19,18.2,-0.1,0.5,0.4,0.031,-2.8,1.2,-1.7,0.1
511,Ish Smith\smithis01,PG,33,TOT,65,1126,12.5,0.465,0.156,0.056,2.4,11.1,6.8,31.5,2,1.8,15,20.1,-0.3,0.9,0.5,0.023,-2.2,-0.6,-2.9,-0.2
511,Ish Smith\smithis01,PG,33,CHO,37,511,9.6,0.434,0.135,0.103,2.2,9.7,5.9,25.9,1.9,1.8,15.7,19.1,-0.5,0.3,-0.1,-0.011,-3.7,-0.7,-4.5,-0.3
511,Ish Smith\smithis01,PG,33,WAS,28,615,15,0.489,0.171,0.02,2.6,12.2,7.5,36.1,2.2,1.8,14.5,20.9,0.1,0.5,0.7,0.052,-0.9,-0.6,-1.5,0.1
512,Jalen Smith\smithja04,PF,21,TOT,51,925,18.4,0.595,0.349,0.291,12,24.5,18.2,3.9,0.8,3.9,9.6,20.3,1.7,1.1,2.8,0.145,0.9,-1.4,-0.5,0.3
512,Jalen Smith\smithja04,PF,21,PHO,29,382,15.9,0.547,0.285,0.38,15.9,23,19.5,2.1,0.8,4.2,12.1,20.5,0.4,0.7,1.1,0.137,-1.9,-0.5,-2.3,0
512,Jalen Smith\smithja04,PF,21,IND,22,543,20.2,0.628,0.39,0.235,9.3,25.5,17.3,5.1,0.8,3.7,7.8,20.1,1.3,0.4,1.7,0.15,2.9,-2.1,0.8,0.4
513,Xavier Sneed\sneedxa01,SF,24,TOT,9,39,0.4,0.25,0.8,0,5.5,10.9,8.3,3.3,0,0,0,11,-0.1,0,0,-0.056,-6.9,-3.7,-10.6,-0.1
513,Xavier Sneed\sneedxa01,SF,24,MEM,2,8,-7.1,0,1,0,12.8,13.4,13.1,0,0,0,0,10.2,0,0,0,-0.143,-14.5,-5.5,-19.9,0
513,Xavier Sneed\sneedxa01,SF,24,UTA,7,31,2.4,0.313,0.75,0,3.7,10.3,7.1,4.1,0,0,0,11.2,0,0,0,-0.033,-4.9,-3.3,-8.2,0
514,Tony Snell\snellto01,SG,30,TOT,53,823,6.3,0.541,0.749,0.023,2.1,12,6.9,4.7,1,1.1,9.9,10.1,0.2,0.2,0.4,0.023,-3.4,-0.8,-4.2,-0.5
514,Tony Snell\snellto01,SG,30,POR,38,546,5.2,0.503,0.773,0.031,2.1,12.7,7.2,5,0.7,1.3,10.1,8.7,0,0.1,0.1,0.005,-4.1,-1,-5,-0.4
514,Tony Snell\snellto01,SG,30,NOP,15,277,8.6,0.591,0.716,0.014,2,10.6,6.2,4,1.4,0.7,9.7,12.8,0.2,0.2,0.3,0.058,-2,-0.6,-2.6,0
515,Jaden Springer\sprinja01,SG,19,PHI,2,6,26.4,1,0,0,18.9,18.3,18.6,0,0,30,50,15,0,0,0,0.138,8.3,8.8,17.1,0
516,Cassius Stanley\stanlca01,SG,22,DET,9,155,8,0.516,0.37,0.217,3.3,10.3,6.6,3.9,1.6,1.2,10.6,15.6,0,0.1,0.1,0.021,-4.9,-1,-5.8,-0.2
517,Nik Stauskas\stausni01,SG,28,TOT,8,39,10.5,0.541,0.714,0.429,3,5.7,4.4,7.3,0,0,5.7,20,0,0,0.1,0.078,-0.9,-2.7,-3.6,0
517,Nik Stauskas\stausni01,SG,28,MIA,2,24,13.1,0.564,0.5,0.5,4.8,9.3,7.1,6,0,0,0,18.1,0.1,0,0.1,0.142,0,-1.3,-1.3,0
517,Nik Stauskas\stausni01,SG,28,BOS,6,15,6.2,0.509,1,0.333,0,0,0,9.4,0,0,12.7,23.1,0,0,0,-0.025,-2.4,-4.8,-7.3,0
518,Lance Stephenson\stephla01,SG-SF,31,TOT,46,814,13.6,0.536,0.279,0.248,1.6,16,8.7,30.2,1.4,0.4,16.7,22.6,0.4,0.4,0.8,0.048,-1.6,-1.6,-3.1,-0.2
518,Lance Stephenson\stephla01,SF,31,ATL,6,70,4.5,0.396,0.231,0.154,1.6,21.8,11.7,19.9,0,0,22.4,11.2,-0.1,0,0,-0.023,-6.5,-0.6,-7.2,-0.1
518,Lance Stephenson\stephla01,SG,31,IND,40,744,14.5,0.542,0.281,0.252,1.6,15.4,8.4,31.2,1.6,0.5,16.5,23.7,0.5,0.3,0.8,0.055,-1.1,-1.6,-2.7,-0.1
519,Lamar Stevens\stevela01,PF,24,CLE,63,1015,11.3,0.544,0.204,0.235,5.2,12.5,8.9,6.5,1.5,1.6,10.4,17.1,0.4,1.2,1.6,0.078,-3.2,0.3,-2.9,-0.2
520,Isaiah Stewart\stewais01,C,20,DET,71,1816,14,0.55,0.094,0.21,12.8,24.5,18.4,6.9,0.6,3.9,13.7,14.6,1.6,1.8,3.4,0.091,-2.5,-0.8,-3.3,-0.6
521,Max Strus\strusma01,SF,25,MIA,68,1587,12.7,0.614,0.784,0.094,1.7,12.5,7.2,8.8,0.9,1.1,8.8,18.1,2,1.7,3.6,0.11,1.4,-0.4,0.9,1.2
522,Jalen Suggs\suggsja01,PG,20,ORL,48,1307,8.6,0.455,0.358,0.297,2.1,11.7,6.9,24.9,2.2,1.3,18.7,25.3,-3,1.3,-1.6,-0.06,-5.3,-0.2,-5.6,-1.2
523,Craig Sword\swordcr01,SG,28,WAS,3,19,14.2,0.75,0.25,0,0,0,0,7.7,10.4,0,20,11.7,0,0,0.1,0.158,-8.6,10,1.4,0
524,Keifer Sykes\sykeske01,PG,28,IND,32,566,5.9,0.456,0.474,0.089,1.5,7.4,4.4,14.9,1,0.6,14.3,17.4,-0.5,0.1,-0.5,-0.04,-4.4,-2.5,-6.9,-0.7
525,Jae'Sean Tate\tateja01,SF,26,HOU,78,2056,14.3,0.567,0.277,0.252,7.2,15.3,11.2,16.9,1.7,1.8,14.6,19.6,1.9,1.1,3,0.071,-1.3,-0.5,-1.8,0.1
526,Jayson Tatum\tatumja01,SF,23,BOS,76,2731,21.8,0.578,0.416,0.3,3.5,20.2,12.1,21.1,1.4,1.6,10.9,32.1,5,4.6,9.6,0.169,4.3,0.6,4.9,4.8
527,Terry Taylor\taylote01,SG,22,IND,33,714,19,0.656,0.173,0.232,14.6,12.2,13.4,8.6,1,1,8.7,15.9,2.2,0.2,2.4,0.16,2.2,-2.7,-0.6,0.3
528,Garrett Temple\templga01,SG,35,NOP,59,1098,8.6,0.494,0.627,0.139,2.9,11.8,7.2,9.2,1.9,2,11.8,13.9,-0.1,1,0.8,0.037,-2.8,0.3,-2.5,-0.1
529,Emanuel Terry\terryem01,PF,25,PHO,3,18,-0.1,0,0,0,48.9,40.6,44.7,12.2,2.7,0,50,23.9,-0.1,0,-0.1,-0.256,-13,-5.3,-18.3,-0.1
530,Tyrell Terry\terryty01,PG,21,MEM,2,3,20,1,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0.222,-3.4,2.5,-0.9,0
531,Jon Teske\teskejo01,C,24,MEM,3,8,1.5,0,0,2,0,26.8,13.1,13.8,6,0,0,9.6,0,0,0,-0.08,-8.5,3.7,-4.8,0
532,Daniel Theis\theisda01,C,29,TOT,47,977,13.2,0.595,0.368,0.247,6.6,18.8,12.7,6.3,1,2.9,12.5,16.2,0.9,1,1.9,0.093,-1.9,-0.2,-2.1,0
532,Daniel Theis\theisda01,C,29,HOU,26,584,10.7,0.554,0.441,0.223,6,18.5,12.2,5.1,0.9,2.6,13.6,16.5,0.1,0.3,0.3,0.028,-2.6,-0.9,-3.4,-0.2
532,Daniel Theis\theisda01,C,29,BOS,21,393,17,0.658,0.25,0.286,7.6,19.1,13.5,8,1.1,3.3,10.6,15.8,0.9,0.7,1.6,0.19,-1,0.9,-0.1,0.2
533,Brodric Thomas\thomabr01,SG,25,BOS,12,60,10,0.52,0.5,0.278,3.7,14.1,9,26,0.8,1.5,22.9,19.2,0,0.1,0.1,0.052,-3.6,0.8,-2.8,0
534,Cam Thomas\thomaca02,SG,20,BRK,67,1176,11.7,0.519,0.346,0.209,1.5,13.1,7.5,9.7,1.4,0.6,9.1,22.1,0,0.8,0.8,0.033,-1.9,-1.4,-3.4,-0.4
535,Isaiah Thomas\thomais02,PG,32,TOT,22,333,12,0.516,0.497,0.156,1.3,8.1,4.6,15.7,1,1.4,7.8,24.8,0,0.1,0.2,0.026,-1.9,-2.6,-4.5,-0.2
535,Isaiah Thomas\thomais02,PG,32,LAL,4,101,3.2,0.422,0.564,0.282,1.1,7.4,4.3,8.1,0,1.8,10.2,20.8,-0.2,0,-0.2,-0.084,-6,-2.5,-8.5,-0.2
535,Isaiah Thomas\thomais02,PG,32,DAL,1,13,12.6,0.375,0.375,0,0,0,0,52.6,0,0,0,27.7,0,0,0,0.006,-0.6,-3.7,-4.2,0
535,Isaiah Thomas\thomais02,PG,32,CHO,17,219,16,0.557,0.483,0.125,1.4,8.8,5.1,17,1.5,1.3,7.3,26.5,0.2,0.1,0.4,0.078,-0.1,-2.6,-2.7,0
536,Matt Thomas\thomama02,SG,27,CHI,40,459,9.9,0.564,0.679,0.149,0.7,11.5,6.1,5.8,0.9,0.6,5.3,14.5,0.3,0.2,0.6,0.058,-1.2,-1.4,-2.6,-0.1
537,Klay Thompson\thompkl01,SG,31,GSW,32,941,16.7,0.547,0.517,0.089,1.8,12.4,7.3,16.1,0.8,1.7,6.7,29.6,0.6,1.2,1.8,0.091,2.6,-1.6,1.1,0.7
538,Tristan Thompson\thomptr01,PF,30,TOT,57,897,14.9,0.541,0.011,0.434,14.7,20.8,17.7,5.5,1.2,2,12.4,17.5,0.9,0.8,1.6,0.087,-1.6,-1.5,-3.1,-0.3
538,Tristan Thompson\thomptr01,PF,30,SAC,30,455,15.1,0.521,0.007,0.397,17.1,21.5,19.3,5.9,1.2,2.3,14.1,19.5,0.3,0.4,0.6,0.065,-2,-1.7,-3.7,-0.2
538,Tristan Thompson\thomptr01,PF,30,IND,4,66,12.5,0.527,0,0.333,11.6,18.9,15.2,4.6,0,2.6,12.7,20.4,0,0,0,0.013,-3.2,-3.5,-6.8,-0.1
538,Tristan Thompson\thomptr01,PF,30,CHI,23,376,15,0.575,0.022,0.522,12.3,20.3,16.3,5.1,1.6,1.6,9.6,14.7,0.6,0.4,1,0.126,-0.9,-0.8,-1.7,0
539,JT Thor\thorjt01,PF,19,CHO,33,262,9.7,0.525,0.491,0.364,4.4,13.1,8.7,9.2,1.5,4,13.6,12,0.1,0.2,0.3,0.058,-3.1,0.1,-3,-0.1
540,Matisse Thybulle\thybuma01,SG,24,PHI,66,1685,11.2,0.594,0.48,0.143,2.8,7.1,5,6.1,3.4,3.8,10.9,9.5,1.2,2.5,3.7,0.107,-2.2,3.3,1.1,1.3
541,Killian Tillie\tilliki02,C,23,MEM,36,461,7.6,0.452,0.677,0.063,4.7,9.1,6.8,5.9,2.4,2.9,9.1,12.8,-0.1,0.6,0.6,0.058,-3.8,1.1,-2.7,-0.1
542,Xavier Tillman Sr.\tillmxa01,PF,23,MEM,53,701,15.1,0.51,0.227,0.329,9.6,14.5,12,11.6,3.3,1.9,12.1,16.4,0.6,1.2,1.8,0.121,-1.1,1.8,0.7,0.5
543,Isaiah Todd\toddis01,PF,20,WAS,12,74,4.7,0.349,0.615,0.231,4.6,13.3,9,7.3,2.7,2.3,12.3,19.6,-0.2,0.1,-0.2,-0.104,-5.7,-1.2,-6.9,-0.1
544,Obi Toppin\toppiob01,PF,23,NYK,72,1230,18.3,0.614,0.357,0.262,5.9,17.7,11.7,10.9,1,2.6,9.6,20.8,2.5,1.5,3.9,0.153,1.7,0.3,2,1.2
545,Juan Toscano-Anderson\toscaju01,SF,28,GSW,73,994,11,0.561,0.37,0.298,3.2,15.8,9.7,17.6,2.4,1.6,20.4,14.7,0.3,1.8,2,0.098,-3.2,2.4,-0.8,0.3
546,Karl-Anthony Towns\townska01,C,26,MIN,74,2476,24.1,0.64,0.301,0.385,8.2,23.6,15.7,18,1.4,3.2,13.7,27.8,7.1,3.2,10.3,0.199,4.5,0.5,5,4.4
547,Gary Trent Jr.\trentga02,SG,23,TOR,70,2448,14.7,0.546,0.502,0.188,1.1,7.7,4.2,8.8,2.5,0.8,5.8,21.8,3.1,2.5,5.6,0.11,-0.1,0.3,0.2,1.3
548,P.J. Tucker\tuckepj01,PF,36,MIA,71,1981,11.3,0.593,0.451,0.143,5.8,16.2,11.1,10.6,1.5,0.8,12.7,11.7,2.4,2.6,5,0.121,-0.8,1.4,0.6,1.3
549,Rayjon Tucker\tuckera01,SG,24,TOT,5,71,17.7,0.869,0.556,0.778,4.7,7.5,6.1,18.1,2.7,0,7.6,7.9,0.3,0.1,0.4,0.243,2.3,1.2,3.5,0.1
549,Rayjon Tucker\tuckera01,SG,24,DEN,3,29,13.6,0.798,1,2,4,11.2,7.7,16.7,1.7,0,0,5.7,0.1,0,0.1,0.213,0.6,1.3,1.9,0
549,Rayjon Tucker\tuckera01,SG,24,MIL,2,42,20.5,0.901,0.429,0.429,5.2,4.9,5.1,19.1,3.4,0,10.7,9.5,0.2,0,0.2,0.264,3.5,1.1,4.6,0.1
550,Myles Turner\turnemy01,C,25,IND,42,1235,17.4,0.615,0.466,0.267,5.8,21.3,13.4,5.1,1.1,8.3,10.9,17.1,1.7,1.4,3.1,0.12,0.1,1.4,1.4,1.1
551,Jonas Valančiūnas\valanjo01,C,29,NOP,74,2240,21.2,0.617,0.168,0.308,10.9,31.2,20.8,14,0.9,2.6,14.4,23.8,4.6,2.7,7.3,0.156,2,-0.1,1.9,2.2
552,Denzel Valentine\valende01,SG,28,TOT,24,222,8.1,0.523,0.712,0,4.6,16.1,10.4,7,1.8,0,15.4,15.5,-0.1,0.3,0.2,0.039,-3.1,0.4,-2.7,0
552,Denzel Valentine\valende01,SG,28,CLE,22,204,8.4,0.516,0.71,0,5,15.4,10.3,7.6,1.7,0,13.9,15.6,-0.1,0.2,0.2,0.045,-2.7,0.3,-2.4,0
552,Denzel Valentine\valende01,SG,28,UTA,2,18,4.2,0.625,0.75,0,0,23.5,12.2,0,2.7,0,33.3,14.5,0,0,0,-0.026,-8.1,1.6,-6.5,0
553,Jarred Vanderbilt\vandeja01,PF,22,MIN,74,1880,15.3,0.612,0.039,0.363,12,23.9,17.8,6.7,2.5,2.4,14.8,10.9,3.1,2.9,6,0.153,-0.8,1,0.2,1.1
554,Fred VanVleet\vanvlfr01,PG,27,TOR,65,2462,17.3,0.552,0.585,0.202,1.8,11.4,6.4,26.7,2.3,1.4,12.5,23.7,3.9,2.8,6.7,0.131,3.1,0.5,3.6,3.5
555,Devin Vassell\vassede01,SF,21,SAS,71,1937,13.3,0.54,0.497,0.13,2.4,14.3,8.3,9.7,1.9,1.8,6.7,18.9,1.3,2,3.3,0.082,-0.5,0,-0.5,0.7
556,Gabe Vincent\vincega01,PG,25,MIA,68,1589,10.6,0.551,0.63,0.105,1.6,7.3,4.5,19.4,2,0.8,15.4,17.8,0.7,1.9,2.5,0.076,-1.9,0.5,-1.4,0.2
557,Nikola Vučević\vucevni01,C,31,CHI,73,2418,18.2,0.533,0.287,0.105,6.6,30.7,18.7,15.2,1.4,2.5,10.1,24.5,1.4,3.2,4.5,0.09,0.8,0.1,0.9,1.8
558,Dean Wade\wadede01,PF,25,CLE,51,980,10.1,0.584,0.654,0.138,3.6,13.1,8.5,7.3,1.5,0.6,6.5,11.1,1.1,1.1,2.3,0.111,-1.9,1.3,-0.6,0.4
559,Franz Wagner\wagnefr01,SF,20,ORL,79,2429,14.7,0.559,0.278,0.225,3.6,11.9,7.7,15.7,1.4,1.3,10,21.2,2.1,1.9,4,0.079,-0.4,-0.3,-0.7,0.8
560,Moritz Wagner\wagnemo01,C,24,ORL,63,960,18.1,0.623,0.508,0.326,4.6,21,12.8,15.4,1,1.2,11,22.9,1.8,1,2.8,0.138,1.5,0.1,1.6,0.9
561,Ish Wainright\wainris01,PF,27,PHO,45,359,9.4,0.494,0.567,0.115,8.3,7.9,8.1,5.3,2.7,1.5,10.6,14.7,0,0.6,0.6,0.079,-3,1,-2,0
562,Kemba Walker\walkeke02,PG,31,NYK,37,948,13.9,0.537,0.538,0.192,1.6,11.2,6.3,22.2,1.4,0.7,10.7,20.8,1,0.9,1.8,0.093,0.7,-0.2,0.4,0.6
563,Lonnie Walker IV\walkelo01,SG,23,SAS,70,1612,12.3,0.512,0.462,0.194,1.2,10.7,5.9,13.4,1.3,1,7.9,23.6,0.1,1.1,1.2,0.037,-1.2,-1.3,-2.5,-0.2
564,M.J. Walker\walkemj01,SG,23,PHO,2,8,-3.3,0,0.5,0,0,13.1,6.7,13.8,12,0,0,21.5,-0.1,0,0,-0.276,-15.8,6.2,-9.6,0
565,Tyrone Wallace\wallaty01,SG,27,NOP,6,75,2.5,0.383,0.4,0.25,0,12.1,5.9,1.8,2,1.3,8.3,13.9,-0.2,0.1,-0.1,-0.057,-7.7,-0.6,-8.2,-0.1
566,Derrick Walton\waltode01,PG,26,DET,3,108,5.9,0.342,0.5,0.154,1.9,8.4,5,26.4,3.2,3.3,28.4,15.4,-0.3,0.1,-0.2,-0.071,-5.3,1,-4.3,-0.1
567,Brad Wanamaker\wanambr01,PG,32,TOT,23,320,7.5,0.472,0.221,0.325,2.1,11.6,6.8,22.4,1.1,1.6,20.7,14.9,-0.1,0.1,0,0.004,-5.3,-0.5,-5.8,-0.3
567,Brad Wanamaker\wanambr01,PG,32,IND,22,293,6.5,0.465,0.236,0.306,2.2,11.2,6.7,21.4,0.8,1.8,22,15.3,-0.2,0.1,-0.1,-0.016,-5.6,-1,-6.7,-0.3
567,Brad Wanamaker\wanambr01,PG,32,WAS,1,27,18.1,0.554,0,0.6,0,16.2,8.2,33.9,3.7,0,0,10.4,0.1,0,0.1,0.216,-1.8,4.7,2.9,0
568,Duane Washington Jr.\washidu02,PG,21,IND,48,968,10.2,0.521,0.504,0.143,0.5,9.3,4.8,13,1.3,0.3,11.2,22.6,-0.2,0.2,0,-0.002,-1.9,-2.8,-4.8,-0.7
569,P.J. Washington\washipj01,PF,23,CHO,65,1768,13.6,0.588,0.566,0.152,4.8,15.5,10.1,11.2,1.5,3.3,12.6,15.6,1.8,1.6,3.4,0.091,-0.2,0.2,-0.1,0.9
570,Yuta Watanabe\watanyu01,SF,27,TOR,38,445,11.5,0.524,0.572,0.29,4.2,19,11.2,6.6,1.2,3.5,10.9,16.8,0.1,0.6,0.7,0.075,-1.9,0,-2,0
571,Lindy Waters III\waterli01,SG,24,OKC,25,465,13,0.562,0.834,0.029,1.3,15,8.1,8.1,2,1.6,5.8,17.5,0.3,0.5,0.8,0.081,-0.8,-0.8,-1.6,0.1
572,Tremont Waters\watertr01,PG,24,TOT,3,50,5.4,0.357,0.643,0,0,9.2,4.3,18.2,5,0,22.2,15.5,-0.1,0.1,0,-0.042,-7.8,0.1,-7.7,-0.1
572,Tremont Waters\watertr01,PG,24,TOR,2,42,5.1,0.333,0.75,0,0,10.9,5.2,21.7,4.8,0,25,16.3,-0.1,0.1,-0.1,-0.061,-7.5,-0.6,-8.1,-0.1
572,Tremont Waters\watertr01,PG,24,WAS,1,8,7.3,0.5,0,0,0,0,0,0,6.2,0,0,11.1,0,0,0,0.058,-9.4,4,-5.4,0
573,Trendon Watford\watfotr01,SF,21,POR,48,869,15.8,0.59,0.142,0.352,7,18.6,12.6,14.6,1.4,3.2,12.5,17.6,1.4,0.5,1.9,0.104,-1.4,-0.4,-1.7,0.1
574,Paul Watson\watsopa01,SF,27,OKC,9,156,5.7,0.432,0.743,0.057,1.9,16.1,8.9,7.2,0.9,1.8,10,11,-0.1,0.1,0,0.001,-4.8,-0.6,-5.4,-0.1
575,Quinndary Weatherspoon\weathqu01,SG,25,GSW,11,73,12,0.647,0.238,0.238,3.1,17.4,10.5,10.1,0.7,1.3,11.5,15.7,0.1,0.1,0.2,0.148,-4.5,0.1,-4.4,0
576,Russell Westbrook\westbru01,PG,33,LAL,78,2678,15,0.512,0.215,0.324,4.4,18.8,11.6,31.6,1.3,0.7,17.3,27.3,-0.6,2.3,1.7,0.03,-0.7,-0.9,-1.6,0.2
577,Coby White\whiteco01,PG,21,CHI,61,1675,12.6,0.564,0.548,0.141,1.1,11,6.1,15,0.8,0.6,9.3,19.8,1.6,0.8,2.4,0.067,-0.4,-1.7,-2.1,0
578,Derrick White\whitede01,SG,27,TOT,75,2199,14.8,0.549,0.461,0.294,1.8,10.7,6.3,22.9,1.4,2.3,11.6,19.9,2.8,2.3,5.1,0.111,0.4,0.6,0.9,1.6
578,Derrick White\whitede01,SG,27,SAS,49,1486,15.7,0.551,0.453,0.281,1.8,10.5,6.1,25.2,1.6,2.4,12,20.7,2,1.3,3.3,0.107,1.2,0.6,1.8,1.4
578,Derrick White\whitede01,SG,27,BOS,26,713,12.9,0.544,0.483,0.326,2,11.1,6.7,18.2,1,2,10.8,18.2,0.9,0.9,1.8,0.121,-1.4,0.5,-0.9,0.2
579,Hassan Whiteside\whiteha01,C,32,UTA,65,1162,22.9,0.662,0,0.506,16.2,29.9,23.3,3.4,0.9,7.8,11.6,17.1,3.4,2.3,5.8,0.238,0.6,1.4,2.1,1.2
580,Joe Wieskamp\wieskjo01,SG,22,SAS,29,205,7.1,0.494,0.768,0.232,2,5.2,3.6,5.5,0.9,1.2,3.1,13.1,0.1,0.1,0.1,0.035,-2.9,-1.1,-3.9,-0.1
581,Aaron Wiggins\wiggiaa01,SG,23,OKC,50,1209,10.3,0.556,0.409,0.252,4.3,11,7.6,8.5,1.2,0.8,12.6,15.3,0.5,0.8,1.2,0.048,-3.4,-0.9,-4.3,-0.7
582,Andrew Wiggins\wiggian01,SF,26,GSW,73,2329,15,0.56,0.392,0.231,4.1,10.9,7.6,10.8,1.6,2.1,9,23.1,1.8,3.4,5.1,0.105,0.3,0.1,0.4,1.4
583,Lindell Wigginton\wiggili01,PG,23,MIL,19,199,10.2,0.524,0.426,0.574,1.6,11.5,6.7,15.7,1.2,0.5,13.6,19,0,0.1,0.2,0.044,-3.2,-1.9,-5,-0.2
584,Brandon Williams\willibr03,PG,22,POR,24,640,11,0.476,0.376,0.344,3.1,9.8,6.4,23.1,1.8,1.5,15.2,25.9,-0.7,0.2,-0.5,-0.037,-2.6,-3.1,-5.7,-0.6
585,Grant Williams\willigr01,PF,23,BOS,77,1875,11.2,0.635,0.597,0.22,3.8,11.8,7.9,5.7,1,2.8,11.6,12.6,2.4,2.6,5.1,0.13,-1.4,1.1,-0.4,0.8
586,Kenrich Williams\willike04,SF,27,OKC,49,1072,13.3,0.532,0.382,0.174,7.1,14.1,10.5,15.3,2,0.9,11.9,15.6,0.8,1,1.8,0.081,-1.3,1.1,-0.3,0.5
587,Lou Williams\willilo02,PG,35,ATL,56,799,12.1,0.5,0.319,0.244,2.2,9.7,6,18.6,1.7,0.3,10.8,21.7,0.2,0.4,0.6,0.034,-2,-1.4,-3.4,-0.3
588,Patrick Williams\willipa01,PF,20,CHI,17,422,12.7,0.637,0.284,0.402,4.6,13.8,9.2,4.8,1,1.8,11.8,14.2,0.6,0.3,0.9,0.099,-0.9,-0.7,-1.5,0
589,Robert Williams\williro04,C,24,BOS,61,1804,22.1,0.745,0.003,0.245,14.6,20.5,17.6,9.7,1.5,6.8,13.4,11.5,6,3.9,9.9,0.262,2.4,3.1,5.5,3.4
590,Ziaire Williams\willizi02,SF,20,MEM,62,1346,9.7,0.559,0.571,0.13,2,8.2,5,6.3,1.2,0.8,8.4,14.9,1.1,1.1,2.2,0.08,-2.4,-0.6,-3,-0.3
591,D.J. Wilson\wilsodj01,PF,25,TOR,4,54,27.9,0.773,0.133,0.667,1.9,31.8,16.1,14.6,4.6,1.8,9.3,17,0.2,0.1,0.4,0.328,1.8,3.2,5,0.1
592,Dylan Windler\windldy01,SF,25,CLE,50,459,8.8,0.519,0.714,0.184,5.2,16,10.7,10,1.5,0.6,13.1,11.8,0.2,0.6,0.8,0.084,-2.9,1.2,-1.7,0
593,Justise Winslow\winslju01,SF,25,TOT,48,774,13.1,0.479,0.257,0.257,7,20.9,14,16.1,2.2,2.9,14.6,18.9,-0.3,1.1,0.8,0.048,-2.7,1,-1.7,0.1
593,Justise Winslow\winslju01,SF,25,LAC,37,479,12.4,0.49,0.206,0.291,6.8,22.1,14.7,15.5,2.1,3.2,18.9,18,-0.3,0.9,0.6,0.056,-3.5,2,-1.5,0.1
593,Justise Winslow\winslju01,SF,25,POR,11,295,14.1,0.465,0.319,0.216,7.2,18.9,12.8,16.9,2.3,2.3,8.6,20.4,0,0.2,0.2,0.037,-1.3,-0.7,-2,0
594,Cassius Winston\winstca01,PG,23,WAS,7,39,6,0.549,0.545,0.364,0,2.8,1.4,24.4,0,0,19,18,0,0,0,0.015,-5.9,-3.5,-9.3,-0.1
595,Christian Wood\woodch01,C,26,HOU,68,2094,19.1,0.595,0.383,0.378,5.7,30.4,18,12.2,1.2,2.8,11,23.3,2.9,2,4.9,0.112,2.1,-0.4,1.6,1.9
596,Robert Woodard II\woodaro01,SF,22,SAC,12,42,2.1,0.207,0.25,0.125,12.8,15.7,14.3,9,1.1,2.1,5.6,18.3,-0.2,0,-0.1,-0.147,-6.8,-3.6,-10.4,-0.1
597,Delon Wright\wrighde01,SG,29,ATL,77,1452,13.8,0.576,0.431,0.234,3.8,12.7,8.3,16.6,3.1,1.2,13.2,10.3,2.2,1.5,3.6,0.121,-0.2,2.4,2.2,1.6
598,McKinley Wright IV\wrighmc01,PG,23,MIN,5,19,9.5,0.833,0.667,0,0,0,0,20.9,0,0,25,8.8,0,0,0,0.092,-1.4,-2.8,-4.2,0
599,Moses Wright\wrighmo01,PF,23,TOT,4,14,18.3,0.47,0.25,0.75,7.9,15.9,11.9,16.8,0,6.5,0,17.1,0,0,0.1,0.18,1.1,0.4,1.4,0
599,Moses Wright\wrighmo01,PF,23,LAC,1,1,31.2,,,,0,0,0,100,0,0,,0,0,0,0,0.443,10.8,13.4,24.2,0
599,Moses Wright\wrighmo01,PF,23,DAL,3,13,17.3,0.47,0.25,0.75,8.5,17.1,12.8,10.4,0,7,0,18.4,0,0,0,0.16,0.3,-0.6,-0.3,0
